edge_id,source_node_id,relation_type,target_node_id,event_time,available_at,valid_from,valid_to,split,prediction_time_safe,source_news_id,source_url,evidence_text,confidence,extraction_method,review_status,attributes_json,dataset_version,graph_version,kg_layer,quality_tier,validation_basis,allowed_use,layered_release_version
edge:0bab6ce8e3eb04a59f108941,stock:PC1,LISTED_ON,exchange:HOSE,,,,,,True,,,,MEDIUM,STOCK_REFERENCE_MASTER,REFERENCE_DATA,"{""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,REFERENCE_WITH_STATIC_VALIDITY_ASSUMPTION,"Local stock reference; historical effective dates are not available, so 2019-2022 validity is an explicit assumption.",QUERY_AND_REFERENCE_JOIN,FINNEXUS_LAYERED_KG_V3_0
edge:0bad53f224d13c60b22525ce,news:e4594c3bfd1db286a281328bdd71ad36,PUBLISHED_BY,source:d3688b7c417bb1a2,2020-03-21,2020-03-21,2020-03-21,,train,True,e4594c3bfd1db286a281328bdd71ad36,https://cafef.vn/vnm-kbc-pnj-vnd-gex-vpr-hid-hdc-pc1-hid-mac-d11-thong-tin-giao-dich-luong-lon-co-phieu-20200320163939269.chn,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:0baf7f07b5375824bf6be204,news:2f4525beb4d005d4cca80c676925b10e,PUBLISHED_BY,source:916a66d113b8164a,2022-02-15,2022-02-15,2022-02-15,,validation,True,2f4525beb4d005d4cca80c676925b10e,https://vietnambiz.vn/chung-khoan-vix-chot-quyen-chao-ban-hon-274-trieu-co-phieu-voi-gia-15000-dong-cp-20220215085607537.htm,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:0bc3260df1bb6bbc3a9db538,news:8ddb6a532d52a6744c78ba4aca91b5eb,PUBLISHED_AT,time:2021-03-10,2021-03-10,2021-03-10,2021-03-10,,train,True,8ddb6a532d52a6744c78ba4aca91b5eb,https://cafef.vn/vcsc-cao-su-phuoc-hoa-phr-se-thu-khoang-898-ty-thu-nhap-boi-thuong-dat-tai-kcn-vsip-iii-trong-nam-2021-20210308152856159.chn,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:0bf80059389a563829450849,news:835a31b15a2fccc1067c284d1ac2c398,MENTIONS,stock:GEX,2020-04-25,2020-04-25,2020-04-25,,train,True,835a31b15a2fccc1067c284d1ac2c398,https://cafef.vn/co-phieu-gelex-giam-sau-keo-mhc-lo-127-ty-trong-quy-1-20200424200255765.chn,TITLE_COMPANY|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""entity_confidence"": ""HIGH"", ""mention_count"": ""5"", ""relation_directness"": ""TITLE_ENTITY_WITH_TARGET_CONTEXT"", ""sample_id"": ""2ded483dacfa0d05cb60""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,VALIDATED_HIGH_PRECISION_PIPELINE,"Entity pipeline HIGH_PRECISION stratum: precision 0.9189; Wilson 95% lower bound 0.8705. This is pipeline-level, not row-level human validation.",QUERY_ENTITY_LINK_AND_EXPLORATORY_MODELING,FINNEXUS_LAYERED_KG_V3_0
edge:0bf8fcc12b062f4d20774f9c,news:0bb70c1944d6cee4f889c8d99a98362c,PUBLISHED_BY,source:d3688b7c417bb1a2,2022-05-09,2022-05-09,2022-05-09,,validation,True,0bb70c1944d6cee4f889c8d99a98362c,https://cafef.vn/viconship-vsc-du-kien-phat-hanh-11-trieu-co-phieu-tra-co-tuc-nam-2021-20220509190821704.chn,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:0c2cb4eb7b4e2d12a747e39e,stock:MBB,BENCHMARKED_BY,index:VNINDEX,,,,,,True,,,,MEDIUM,STOCK_REFERENCE_MASTER,REFERENCE_DATA,"{""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,REFERENCE_WITH_STATIC_VALIDITY_ASSUMPTION,"Local stock reference; historical effective dates are not available, so 2019-2022 validity is an explicit assumption.",QUERY_AND_REFERENCE_JOIN,FINNEXUS_LAYERED_KG_V3_0
edge:0c7a5244214f8678bb61bc63,news:50af77ddf6266b109087c015c0f9417b,PUBLISHED_AT,time:2020-05-19,2020-05-19,2020-05-19,2020-05-19,,train,True,50af77ddf6266b109087c015c0f9417b,https://cafef.vn/vingroup-xac-dinh-2020-la-nam-that-lung-buoc-bung-dat-muc-tieu-145000-ty-doanh-thu-va-5000-ty-lnst-20200519115208072.chn,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:0cd4102532931ea1da589116,news:df31a6656c6a076ba5912a40eb5030bd,PUBLISHED_BY,source:d3688b7c417bb1a2,2020-01-09,2020-01-09,2020-01-09,,train,True,df31a6656c6a076ba5912a40eb5030bd,https://cafef.vn/thi-phan-moi-gioi-hnx-quy-4-2019-ssi-tut-hang-acbs-bat-ngo-vuon-len-vi-tri-so-1-20200109164555361.chn,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:0ce19d35dbbf37ccdc4b5ce8,news:09fed668bc9a7aca37da19fae0842146,PUBLISHED_AT,time:2022-05-27,2022-05-27,2022-05-27,2022-05-27,,test,True,09fed668bc9a7aca37da19fae0842146,https://cafef.vn/hoa-phat-du-kien-chot-danh-sach-tra-co-tuc-35-tu-thang-6-den-thang-8-20220527172852771.chn,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:0cfae808cf65f150053a1869,news:5ddcac810e76e95b2d6a94c9010ba093,MENTIONS,stock:TCB,2021-03-30,2021-03-30,2021-03-30,,train,True,5ddcac810e76e95b2d6a94c9010ba093,https://cafef.vn/ty-phu-quang-it-nhat-50-so-cua-hang-vinmart-se-bat-dau-trien-khai-dich-vu-tai-chinh-trong-nam-nay-doi-tac-da-rat-ro-rang-la-techcombank-20210330115528704.chn,TITLE_ALIAS|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""entity_confidence"": ""HIGH"", ""mention_count"": ""4"", ""relation_directness"": ""TITLE_ENTITY_WITH_TARGET_CONTEXT"", ""sample_id"": ""1629f2a955bf51e3afc5""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,VALIDATED_HIGH_PRECISION_PIPELINE,"Entity pipeline HIGH_PRECISION stratum: precision 0.9189; Wilson 95% lower bound 0.8705. This is pipeline-level, not row-level human validation.",QUERY_ENTITY_LINK_AND_EXPLORATORY_MODELING,FINNEXUS_LAYERED_KG_V3_0
edge:0d0c95fff494deedda6a317b,news:5a41d2ef39d61c8abcb621b32d5952a6,MENTIONS,stock:HCM,2022-04-14,2022-04-14,2022-04-14,,validation,True,5a41d2ef39d61c8abcb621b32d5952a6,https://cafef.vn/ocb-hcm-tcm-va-dhc-co-the-lot-ro-diamond-trong-ky-co-cau-thang-4-20220413221251108.chn,TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT,MEDIUM,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""entity_confidence"": ""HIGH"", ""mention_count"": ""3"", ""relation_directness"": ""TITLE_TICKER_WITH_TARGET_CONTEXT"", ""sample_id"": ""29c6833ce21a2bafbeba""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,VALIDATED_HIGH_PRECISION_PIPELINE,"Entity pipeline HIGH_PRECISION stratum: precision 0.9189; Wilson 95% lower bound 0.8705. This is pipeline-level, not row-level human validation.",QUERY_ENTITY_LINK_AND_EXPLORATORY_MODELING,FINNEXUS_LAYERED_KG_V3_0
edge:0d2a61f5ee8fc036bca9b295,news:5e004ebd3ff30a9bdf281d456c6fccd4,PUBLISHED_AT,time:2022-10-05,2022-10-05,2022-10-05,2022-10-05,,test,True,5e004ebd3ff30a9bdf281d456c6fccd4,https://cafef.vn/co-phieu-troi-ve-day-23-thang-hoa-phat-hpg-roi-khoi-top-10-doanh-nghiep-von-hoa-lon-nhat-san-chung-khoan-20221005155851256.chn,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:0d2c3f1912972f789d25814e,news:716aa38bd0c70237618d99eac982c52a,PUBLISHED_BY,source:916a66d113b8164a,2020-12-16,2020-12-16,2020-12-16,,train,True,716aa38bd0c70237618d99eac982c52a,https://vietnambiz.vn/chung-khoan-ssi-muon-ban-hon-1-trieu-co-phieu-pan-khi-gia-tang-manh-20201216154946697.htm,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:0d2e3dcf3fa96ca4d366f3a1,news:d19f61fe95dcea55f44fed0008d77138,MENTIONS,stock:VCI,2019-05-26,2019-05-26,2019-05-26,,train,True,d19f61fe95dcea55f44fed0008d77138,https://cafef.vn/vcsc-thu-tuc-phap-ly-keo-dai-co-the-khien-dat-xanh-dxg-phai-cham-tien-do-thu-tien-giam-gia-tri-hop-dong-20190525230100775.chn,TITLE_ALIAS|BODY_ALIAS,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""entity_confidence"": ""HIGH"", ""mention_count"": ""13"", ""relation_directness"": ""TITLE_ENTITY_MENTION"", ""sample_id"": ""d480342494fafe633957""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,VALIDATED_HIGH_PRECISION_PIPELINE,"Entity pipeline HIGH_PRECISION stratum: precision 0.9189; Wilson 95% lower bound 0.8705. This is pipeline-level, not row-level human validation.",QUERY_ENTITY_LINK_AND_EXPLORATORY_MODELING,FINNEXUS_LAYERED_KG_V3_0
edge:0d378be55c81d8a373607535,news:74db602b932b4b086bed477fb0371a37,MENTIONS,stock:VND,2019-04-17,2019-04-17,2019-04-17,,train,True,74db602b932b4b086bed477fb0371a37,https://cafef.vn/vndirect-su-lac-quan-khong-keo-dai-sang-nua-cuoi-nam-vn-index-ket-thuc-nam-2019-o-vung-990-diem-20190417092707567.chn,TITLE_ALIAS|BODY_ALIAS,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""entity_confidence"": ""HIGH"", ""mention_count"": ""12"", ""relation_directness"": ""TITLE_ENTITY_MENTION"", ""sample_id"": ""ef574d97339e062d7937""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,VALIDATED_HIGH_PRECISION_PIPELINE,"Entity pipeline HIGH_PRECISION stratum: precision 0.9189; Wilson 95% lower bound 0.8705. This is pipeline-level, not row-level human validation.",QUERY_ENTITY_LINK_AND_EXPLORATORY_MODELING,FINNEXUS_LAYERED_KG_V3_0
edge:0d419cdb24c8d969e6a32947,news:90d90858476e35d8d2c857a066ef1869,PUBLISHED_AT,time:2021-09-27,2021-09-27,2021-09-27,2021-09-27,,train,True,90d90858476e35d8d2c857a066ef1869,https://vietnambiz.vn/dac-cach-cho-co-phieu-vietnam-airlines-trai-voi-quy-dinh-chung-tao-su-y-lai-20210927175304883.htm,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:0d54a0e9fd7b327d8a06aba8,news:0e3c918ed8b7f289200d27abb1866554,PUBLISHED_BY,source:d3688b7c417bb1a2,2019-05-19,2019-05-19,2019-05-19,,train,True,0e3c918ed8b7f289200d27abb1866554,https://cafef.vn/tuan-13-17-5-khoi-ngoai-ban-rong-hon-1050-ty-dong-vhm-va-hpg-la-tam-diem-20190519091931828.chn,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:0d55c052af46f9868b9253f6,news:7427ecd048bc870fbec6eb25fa19c889,MENTIONS,stock:NVL,2020-01-16,2020-01-16,2020-01-16,,train,True,7427ecd048bc870fbec6eb25fa19c889,https://cafef.vn/nvl-fpt-pgd-pgc-tni-nkg-bii-wss-dic-hdc-epc-thong-tin-giao-dich-luong-lon-co-phieu-20200116085150384.chn,TITLE_TICKER|BODY_ALIAS|BODY_TICKER|TARGET_CONTEXT,MEDIUM,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""entity_confidence"": ""HIGH"", ""mention_count"": ""3"", ""relation_directness"": ""TITLE_TICKER_WITH_TARGET_CONTEXT"", ""sample_id"": ""bb3977536ee033dd5946""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,VALIDATED_HIGH_PRECISION_PIPELINE,"Entity pipeline HIGH_PRECISION stratum: precision 0.9189; Wilson 95% lower bound 0.8705. This is pipeline-level, not row-level human validation.",QUERY_ENTITY_LINK_AND_EXPLORATORY_MODELING,FINNEXUS_LAYERED_KG_V3_0
edge:0d6bdc609f0d157e5116b518,news:7f1ced019c781e707ba80fc753f61f39,PUBLISHED_BY,source:916a66d113b8164a,2020-07-16,2020-07-16,2020-07-16,,train,True,7f1ced019c781e707ba80fc753f61f39,https://vietnambiz.vn/qui-ti-do-tu-australia-vua-mua-23-trieu-co-phieu-fpt-20200716074031337.htm,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:0d8fb840718288a5c6652177,news:a6d7f04040eb19d5ea6684a29e78c718,MENTIONS,stock:VNM,2022-09-06,2022-09-06,2022-09-06,,test,True,a6d7f04040eb19d5ea6684a29e78c718,https://vietnambiz.vn/ndt-ca-nhan-ban-rong-hon-770-ty-dong-tren-hose-trong-thang-8-tam-diem-ssi-vnm-202295214255525.htm,TITLE_TICKER|BODY_ALIAS|BODY_TICKER|TARGET_CONTEXT,MEDIUM,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""entity_confidence"": ""HIGH"", ""mention_count"": ""3"", ""relation_directness"": ""TITLE_TICKER_WITH_TARGET_CONTEXT"", ""sample_id"": ""53ccc20cebeaeeb8e5c0""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,VALIDATED_HIGH_PRECISION_PIPELINE,"Entity pipeline HIGH_PRECISION stratum: precision 0.9189; Wilson 95% lower bound 0.8705. This is pipeline-level, not row-level human validation.",QUERY_ENTITY_LINK_AND_EXPLORATORY_MODELING,FINNEXUS_LAYERED_KG_V3_0
edge:0d93229dac841bc047dadb40,news:8b117e5dc9737933e25bc2755bdc0322,PUBLISHED_AT,time:2022-02-26,2022-02-26,2022-02-26,2022-02-26,,validation,True,8b117e5dc9737933e25bc2755bdc0322,https://vietnambiz.vn/co-phieu-ngan-hang-tuan-qua-vpb-dan-dau-ca-ve-tang-gia-lan-thanh-khoan-8-to-chuc-chi-gan-2900-ty-mua-143-trieu-co-phieu-nam-a-bank-20220226155439977.htm,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:0dae3fef2b50000ff9df6f39,news:0f083ced50c02c13cc1fd200416fb48d,MENTIONS,stock:VHM,2020-06-16,2020-06-16,2020-06-16,,train,True,0f083ced50c02c13cc1fd200416fb48d,https://cafef.vn/nhom-quy-gom-kkr-temasek-vua-rot-650-trieu-usd-mua-co-phan-vinhomes-20200616093303328.chn,TITLE_COMPANY|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT,MEDIUM,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""entity_confidence"": ""HIGH"", ""mention_count"": ""7"", ""relation_directness"": ""TITLE_ENTITY_WITH_TARGET_CONTEXT"", ""sample_id"": ""27676697af4909c61996""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,VALIDATED_HIGH_PRECISION_PIPELINE,"Entity pipeline HIGH_PRECISION stratum: precision 0.9189; Wilson 95% lower bound 0.8705. This is pipeline-level, not row-level human validation.",QUERY_ENTITY_LINK_AND_EXPLORATORY_MODELING,FINNEXUS_LAYERED_KG_V3_0
edge:0db6ea1cf4ba518039497c28,news:6720fa0acc3012811993bf3e9ce56e36,MENTIONS,stock:VIC,2019-10-11,2019-10-11,2019-10-11,,train,True,6720fa0acc3012811993bf3e9ce56e36,https://vietnambiz.vn/giao-dich-khoi-ngoai-11-10-tiep-tuc-rut-rong-gan-80-ti-dong-tam-diem-ban-co-phieu-vic-20191011165550256.htm,TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT,MEDIUM,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""entity_confidence"": ""HIGH"", ""mention_count"": ""2"", ""relation_directness"": ""TITLE_TICKER_WITH_TARGET_CONTEXT"", ""sample_id"": ""272ce0761b8b5afa8721""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,VALIDATED_HIGH_PRECISION_PIPELINE,"Entity pipeline HIGH_PRECISION stratum: precision 0.9189; Wilson 95% lower bound 0.8705. This is pipeline-level, not row-level human validation.",QUERY_ENTITY_LINK_AND_EXPLORATORY_MODELING,FINNEXUS_LAYERED_KG_V3_0
edge:0dce70dac3e04c6831418da7,news:438f8eb321ed9d091871bdbb9b8eed0d,MENTIONS,stock:CTG,2020-04-29,2020-04-29,2020-04-29,,train,True,438f8eb321ed9d091871bdbb9b8eed0d,https://cafef.vn/nhieu-co-phieu-lon-dong-thuan-but-pha-vn-index-vuot-moc-770-diem-20200429095702203.chn,TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT,MEDIUM,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""entity_confidence"": ""HIGH"", ""mention_count"": ""5"", ""relation_directness"": ""TITLE_TICKER_WITH_TARGET_CONTEXT"", ""sample_id"": ""5ebc92decd25cac275a2""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,VALIDATED_HIGH_PRECISION_PIPELINE,"Entity pipeline HIGH_PRECISION stratum: precision 0.9189; Wilson 95% lower bound 0.8705. This is pipeline-level, not row-level human validation.",QUERY_ENTITY_LINK_AND_EXPLORATORY_MODELING,FINNEXUS_LAYERED_KG_V3_0
edge:0dd0036f592633a2b7c163ea,news:94f66ea4dc76ae91b5b5f683160863f2,PUBLISHED_BY,source:d3688b7c417bb1a2,2021-04-14,2021-04-14,2021-04-14,,train,True,94f66ea4dc76ae91b5b5f683160863f2,https://cafef.vn/phien-14-4-khoi-ngoai-ban-rong-hon-1000-ty-dong-tap-trung-ban-vhm-vnm-cre-20210414151805099.chn,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:0ddaa06414175b386f3354fe,news:72fd6f5b948e4803304bd0a431f1af30,MENTIONS,stock:VND,2022-08-31,2022-08-31,2022-08-31,,test,True,72fd6f5b948e4803304bd0a431f1af30,https://cafef.vn/vndirect-nhieu-dong-luc-ho-tro-tich-cuc-cho-thi-truong-chung-khoan-viet-nam-trong-thang-9-20220831104721323.chn,TITLE_ALIAS|BODY_COMPANY,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""entity_confidence"": ""HIGH"", ""mention_count"": ""6"", ""relation_directness"": ""TITLE_ENTITY_MENTION"", ""sample_id"": ""597f934b2741b3ba417f""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,VALIDATED_HIGH_PRECISION_PIPELINE,"Entity pipeline HIGH_PRECISION stratum: precision 0.9189; Wilson 95% lower bound 0.8705. This is pipeline-level, not row-level human validation.",QUERY_ENTITY_LINK_AND_EXPLORATORY_MODELING,FINNEXUS_LAYERED_KG_V3_0
edge:0de5ba00f121e240ee3a8261,news:a94799de5716657e5271b7f56c4ff391,PUBLISHED_AT,time:2021-11-05,2021-11-05,2021-11-05,2021-11-05,,train,True,a94799de5716657e5271b7f56c4ff391,https://cafef.vn/vpbank-can-nhac-mua-mot-cong-ty-chung-khoan-2021110510590906.chn,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:0de7278d2294f64e6bf1a057,news:6fa7007c1cd0d0be5e3ae1ea2624e052,MENTIONS,stock:FPT,2021-04-02,2021-04-02,2021-04-02,,train,True,6fa7007c1cd0d0be5e3ae1ea2624e052,https://cafef.vn/fpt-online-foc-chot-danh-sach-co-dong-nhan-co-tuc-bang-tien-ty-le-200-20210402110731269.chn,TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""entity_confidence"": ""HIGH"", ""mention_count"": ""4"", ""relation_directness"": ""TITLE_TICKER_WITH_TARGET_CONTEXT"", ""sample_id"": ""799a4984355a403ba0d9""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,VALIDATED_HIGH_PRECISION_PIPELINE,"Entity pipeline HIGH_PRECISION stratum: precision 0.9189; Wilson 95% lower bound 0.8705. This is pipeline-level, not row-level human validation.",QUERY_ENTITY_LINK_AND_EXPLORATORY_MODELING,FINNEXUS_LAYERED_KG_V3_0
edge:0df7a1f9faa10f826d70396f,news:2ff341519e959ae7234a43f6bf8e1c57,PUBLISHED_AT,time:2021-09-28,2021-09-28,2021-09-28,2021-09-28,,train,True,2ff341519e959ae7234a43f6bf8e1c57,https://vietnambiz.vn/cong-ty-rieng-cua-vo-chong-ba-chu-vndirect-muon-ban-het-co-phieu-quy-tu-ngay-6-10-20210928102824816.htm,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:0df7d42bdbdf25af1d8ed479,news:c442a948d23d0afa91e589f7ca50b540,PUBLISHED_AT,time:2020-04-22,2020-04-22,2020-04-22,2020-04-22,,train,True,c442a948d23d0afa91e589f7ca50b540,https://vietnambiz.vn/thi-truong-chung-khoan-22-4-vn-index-giam-gan-9-diem-nhom-thep-khoi-sac-20200422095619772.htm,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
edge:0e2a20f57b1c645884106a6a,news:8aa30e3f0a770271e97c4fd46703e2b2,PUBLISHED_BY,source:d3688b7c417bb1a2,2022-04-20,2022-04-20,2022-04-20,,validation,True,8aa30e3f0a770271e97c4fd46703e2b2,https://cafef.vn/chung-khoan-vix-bao-lai-quy-1-2022-giam-16-cho-vay-margin-hon-2330-ty-dong-20220420114654456.chn,,HIGH,DATASET_METADATA,SOURCE_TRACEABLE,{},FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,SOURCE_TRACEABLE,Article source/date metadata retained with news provenance.,QUERY_AND_MODEL_METADATA,FINNEXUS_LAYERED_KG_V3_0
